time,Open,Close,High,Low,Volume,Trade_Count,num_blocks,avg_diff,avg_gas_limit,total_gas_used,avg_block_size,num_transactions
2021-09-10 11:00:00+00:00,3405.0,3400.03,3407.68,3375.43,677.10263152,1054.0,272,8689896090707727,30016263.00735295,4216271406,69905.75367647053,57312
2021-09-10 12:00:00+00:00,3397.0,3373.41,3415.99,3371.51,509.75274583,680.0,253,8682637888012016,30014819.616600797,3923657740,69854.18577075098,52659
2021-09-10 13:00:00+00:00,3372.91,3326.99,3378.99,3313.84,3619.60529391,2318.0,271,8614597283988356,30009728.911439106,4178784656,73595.50553505543,54947
2021-09-10 14:00:00+00:00,3326.17,3249.49,3336.06,3220.55,12673.39344171,4897.0,295,8834118356480240,30015091.355932195,4582629591,72698.24406779661,57217
2021-09-10 15:00:00+00:00,3250.21,3298.95,3309.36,3210.0,2615.0698187,2438.0,264,8803712882335516,30011539.75757577,4078178456,72061.7537878788,54233
2021-09-10 16:00:00+00:00,3299.19,3296.12,3305.23,3281.43,1222.7534553,1171.0,290,8932551033355926,30009894.865517225,4456567873,75836.66896551722,56706
2021-09-10 17:00:00+00:00,3296.61,3334.96,3334.96,3285.0,2719.68978646,1169.0,286,9016148191865479,30009421.7202797,4404641743,63227.926573426594,48689
2021-09-10 18:00:00+00:00,3333.88,3326.48,3343.15,3322.92,832.99759955,1049.0,271,9101021403842771,30012213.6383764,4198009559,60991.642066420674,45348
2021-09-10 19:00:00+00:00,3326.48,3308.68,3328.52,3306.04,1438.98846566,1036.0,248,9029658318801668,30013820.9717742,3890309695,76266.53629032265,44614
2021-09-10 20:00:00+00:00,3308.68,3249.99,3328.52,3243.32,6235.86821909,4168.0,252,8892368247550886,30027772.21428572,3898653884,72473.37698412697,46029
2021-09-10 21:00:00+00:00,3247.01,3181.92,3269.77,3148.32,6231.84194889,3801.0,271,8922704934050664,30014268.39483394,4174748099,98177.09963099626,51665
2021-09-10 22:00:00+00:00,3184.54,3170.71,3220.37,3159.9,3622.34613492,2146.0,288,8931477509109934,30022077.64930556,4409866723,80052.99652777772,49810
2021-09-10 23:00:00+00:00,3170.72,3206.93,3213.15,3152.83,928.80901006,1107.0,273,9059075387874796,30023185.47252745,4178593242,76563.0293040293,48328
2021-09-11 00:00:00+00:00,3209.21,3243.55,3254.65,3202.59,1286.47217887,1454.0,266,9075701564543067,30010791.78571429,4112525823,77964.78947368429,47658
2021-09-11 01:00:00+00:00,3240.01,3275.0,3287.99,3238.96,822.50218383,1231.0,277,9100364902234568,30013427.592057746,4307386279,76444.96389891699,52963
2021-09-11 02:00:00+00:00,3275.0,3264.99,3294.14,3255.3,707.37542621,757.0,269,9097265442502249,30012304.970260225,4110561770,83255.39405204463,59786
2021-09-11 03:00:00+00:00,3264.99,3237.98,3267.14,3212.2,858.74514659,1090.0,259,9066804038556716,30015039.01930502,4029082446,80558.36293436296,51638
2021-09-11 04:00:00+00:00,3238.98,3264.99,3281.59,3235.73,298.37710452,852.0,245,8970971718993091,30009205.80816328,3799041143,79378.02857142853,49314
2021-09-11 05:00:00+00:00,3264.99,3262.84,3272.99,3224.79,274.22831118,723.0,247,8880375073992790,30015888.78137651,3820019190,77631.91497975714,51443
2021-09-11 06:00:00+00:00,3262.86,3268.01,3275.57,3247.93,386.20316854,704.0,280,8868929724899556,30010565.932142865,4306497695,77813.8642857143,62376
2021-09-11 07:00:00+00:00,3268.01,3245.29,3270.99,3221.99,411.8522089,899.0,271,8878801225859654,30012430.04428043,4185294276,77464.59778597795,60362
2021-09-11 08:00:00+00:00,3246.27,3251.8,3262.55,3222.48,518.97491432,640.0,246,8831163097164466,30006666.72357723,3813703629,77049.46341463411,51682
2021-09-11 09:00:00+00:00,3252.07,3279.58,3280.71,3221.97,348.39767959,784.0,302,8824056883408658,30008922.75165564,4607811452,69930.33112582793,64492
2021-09-11 10:00:00+00:00,3279.75,3308.06,3313.9,3266.42,544.56574614,1035.0,261,8823407186474530,30006843.86973179,4064192981,70680.09961685824,50511
2021-09-11 11:00:00+00:00,3308.99,3294.36,3310.62,3282.95,577.1708364,662.0,265,8805815502772383,30016578.290566035,4082673385,68830.25660377363,49898
2021-09-11 12:00:00+00:00,3294.71,3321.73,3345.33,3286.6,1080.95839011,1149.0,258,8739835253784298,30013849.112403084,3995970854,70543.59689922484,50505
2021-09-11 13:00:00+00:00,3321.73,3319.35,3336.15,3298.98,2724.56923144,1591.0,262,8825540945420749,30019009.45419848,4091111209,72352.99236641219,51849
2021-09-11 14:00:00+00:00,3322.26,3326.07,3349.0,3318.29,459.66428238,857.0,268,8835497782268994,30012455.08955223,4157339982,74259.15298507464,53373
2021-09-11 15:00:00+00:00,3326.07,3310.34,3328.37,3305.16,732.44659564,693.0,290,8839637457258364,30013839.94482759,4464941133,83930.31034482746,56502
2021-09-11 16:00:00+00:00,3310.51,3326.25,3339.99,3285.06,1009.11206992,1132.0,276,8919544701331125,30007958.67028985,4210186044,79872.27898550729,50886
2021-09-11 17:00:00+00:00,3326.25,3317.98,3338.19,3310.0,606.69198784,568.0,268,8977099677435744,30011036.36194032,4135202076,75106.44776119398,50099
2021-09-11 18:00:00+00:00,3313.92,3314.64,3315.99,3302.35,445.10192825,379.0,274,9059574206688673,30011759.97080293,4262330801,76677.5656934306,53608
2021-09-11 19:00:00+00:00,3315.18,3308.87,3323.2,3285.58,625.35019932,585.0,257,8946568289177753,30009687.62256809,3971465958,78451.71984435809,45951
2021-09-11 20:00:00+00:00,3297.8,3293.97,3303.24,3276.6,317.95135384,599.0,284,9001552103023793,30012373.75704227,4382663478,77675.47183098586,47236
2021-09-11 21:00:00+00:00,3293.98,3298.75,3306.89,3291.06,380.40374298,431.0,255,9013601003706016,30010222.69411764,3951544895,76670.34901960785,47679
2021-09-11 22:00:00+00:00,3295.74,3253.39,3295.74,3252.23,683.45172525,754.0,264,8941579623800455,30016423.35227272,4066213252,80232.2424242424,46617
2021-09-11 23:00:00+00:00,3251.58,3265.83,3267.7,3243.9,782.64285086,819.0,252,8963541063721436,30009415.15079364,3905063822,70701.51984126987,43010
2021-09-12 00:00:00+00:00,3265.83,3257.01,3280.22,3232.68,1041.86540801,1157.0,271,8859795987608913,30014915.71955719,4170392947,74924.63099630998,50303
2021-09-12 01:00:00+00:00,3257.01,3251.18,3263.63,3233.63,302.94333226,547.0,290,8922113072295046,30010807.22413795,4481510931,70893.01724137923,53205
2021-09-12 02:00:00+00:00,3251.45,3291.28,3296.26,3251.45,729.73261188,964.0,279,9076080113391038,30012173.2688172,4339397952,73583.73118279563,51731
2021-09-12 03:00:00+00:00,3287.5,3328.0,3328.0,3285.01,446.96759349999996,739.0,277,9035160391696750,30010784.76534297,4267089476,70943.23104693147,47884
2021-09-12 04:00:00+00:00,3328.0,3317.61,3332.35,3314.65,800.1868621,577.0,264,9026946231943842,30012757.03409089,4027716138,96345.88257575754,45929
2021-09-12 05:00:00+00:00,3315.56,3329.2,3334.1,3313.9,470.10555595,351.0,267,9048196274385948,30017226.280898876,4162076874,84440.07865168541,50267
2021-09-12 06:00:00+00:00,3330.0,3296.89,3339.97,3296.89,503.65052166,471.0,277,9056277167134474,30012686.34296028,4332445337,81235.75451263537,52844
2021-09-12 07:00:00+00:00,3296.91,3322.9,3322.9,3295.85,254.71771745,406.0,279,9026730831021840,30010706.13620073,4252294314,81196.41577060934,58042
2021-09-12 08:00:00+00:00,3322.85,3439.56,3440.97,3318.52,1384.54810351,1921.0,272,9072832478488821,30010337.34191176,4242698850,87985.46691176471,60454
2021-09-12 09:00:00+00:00,3441.47,3413.33,3450.0,3413.21,430.01161709,672.0,250,9004823396954615,30012888.507999986,3869728183,89984.22400000002,53448
2021-09-12 10:00:00+00:00,3413.34,3427.97,3434.57,3410.0,362.84146719999995,554.0,286,9033298549289634,30016696.646853164,4388463992,80804.49300699304,51014
2021-09-12 11:00:00+00:00,3429.45,3435.29,3437.99,3417.24,376.00867967,597.0,267,9058040063820716,30016240.12359552,4175189159,79197.80149812733,49536
2021-09-12 12:00:00+00:00,3435.29,3437.01,3471.24,3433.9,951.29713787,1236.0,285,9103185984357209,30013053.03508773,4374013988,74291.24210526308,52099
2021-09-12 13:00:00+00:00,3437.01,3423.4,3448.37,3408.02,6118.91789571,3608.0,269,9135976118259945,30015352.35315985,4193954491,77218.73234200741,52153
2021-09-12 14:00:00+00:00,3423.55,3420.51,3439.98,3420.51,998.02493035,630.0,266,9147343027278639,30005835.16541353,4107754071,72034.80827067673,51163
2021-09-12 15:00:00+00:00,3420.5,3418.04,3430.62,3394.6,819.74781272,771.0,260,9114432558232984,30010363.31153847,4022081938,75884.23461538463,51733
2021-09-12 16:00:00+00:00,3417.78,3411.14,3439.67,3407.75,651.9649513999998,934.0,265,9039414632232453,30014918.603773586,4090684568,84270.57735849054,51910
2021-09-12 17:00:00+00:00,3411.14,3418.24,3424.3,3404.24,565.20998702,545.0,276,9060540850361911,30012312.55072463,4277030671,89195.04710144924,49892
2021-09-12 18:00:00+00:00,3418.25,3406.39,3424.04,3396.29,1149.67972664,590.0,270,9089839545410508,30007051.140740734,4223595340,79431.19629629634,50654
2021-09-12 19:00:00+00:00,3406.39,3403.48,3410.0,3380.15,1038.37520732,781.0,278,9085090800194234,30009691.99280576,4425565089,81487.345323741,46518
2021-09-12 20:00:00+00:00,3403.48,3321.47,3435.06,3309.27,5509.17145271,2127.0,256,9078202683187910,30011894.34765623,3861112223,98014.40234375004,42659
2021-09-12 21:00:00+00:00,3316.54,3337.53,3338.03,3306.03,1745.86615636,1103.0,278,8975123151766135,30009588.49280575,4257052150,79136.78057553951,47892
2021-09-12 22:00:00+00:00,3337.52,3380.1,3381.01,3333.97,637.53100673,1037.0,281,9097030582860931,30014599.06405695,4328235466,72984.19572953739,44139
2021-09-12 23:00:00+00:00,3381.04,3408.02,3444.39,3381.04,1392.57698956,1372.0,275,9217803002022967,30008303.27636364,4214323624,76725.15999999997,45859
2021-09-13 00:00:00+00:00,3406.01,3394.11,3430.95,3382.86,1033.18627633,1128.0,272,9217943842024290,30011738.132352967,4206825247,82807.58823529413,45242
2021-09-13 01:00:00+00:00,3392.69,3330.06,3397.99,3320.53,1784.338498,1467.0,253,9182308667711789,30010301.35968379,3951248436,76606.77470355731,42811
2021-09-13 02:00:00+00:00,3330.05,3291.79,3342.82,3271.58,2911.96535597,2145.0,259,9109759070222121,30017868.54440157,4045137595,74782.12355212358,49592
2021-09-13 03:00:00+00:00,3290.92,3256.2,3313.14,3254.35,5679.31632492,2968.0,263,9087900878954266,30014144.13307983,4017042745,69882.90494296582,46814
2021-09-13 04:00:00+00:00,3257.63,3277.46,3284.46,3250.0,508.45520394,1047.0,271,9063642347246977,30014378.41697419,4199385822,65740.76383763838,46400
2021-09-13 05:00:00+00:00,3276.9,3280.08,3296.26,3241.19,3078.81833205,1875.0,258,9112858461142244,30011353.94573643,3978384141,69774.60465116276,44720
2021-09-13 06:00:00+00:00,3277.34,3278.99,3288.42,3266.26,1829.35586774,776.0,238,8845383664169989,30015136.453781527,3662011018,75045.58823529413,44116
2021-09-13 07:00:00+00:00,3278.98,3198.81,3284.47,3177.88,2395.84005166,2244.0,259,8823915044177062,30009838.10038609,4051012818,76424.78378378383,53180
2021-09-13 08:00:00+00:00,3203.27,3204.99,3212.06,3170.0,1189.83738621,1277.0,268,8750581641145781,30010711.16044776,4095985871,66141.61567164182,55460
2021-09-13 09:00:00+00:00,3204.98,3208.38,3225.66,3200.87,746.58409426,841.0,278,8809261991270615,30009693.42086329,4290530282,63275.81294964026,51228
2021-09-13 10:00:00+00:00,3205.15,3231.31,3242.11,3205.02,701.76537848,799.0,265,8857855061224323,30016140.550943393,4085190903,67289.52075471701,48717
2021-09-13 11:00:00+00:00,3231.99,3251.44,3255.0,3179.87,1309.25116527,1263.0,273,8773267518185724,30008903.161172174,4219926314,70518.44322344332,49903
2021-09-13 12:00:00+00:00,3252.0,3213.12,3253.61,3208.82,701.14431434,682.0,273,8764420214958855,30009763.12820513,4249414444,69807.32234432228,51084
2021-09-13 13:00:00+00:00,3213.12,3314.81,3385.0,3207.59,10218.16990146,4382.0,246,8683942358941631,30011194.101626,3893221283,85190.31300813005,73931
2021-09-13 14:00:00+00:00,3314.05,3183.39,3320.15,3115.0,11139.12028286,6864.0,268,8611889785237260,30010382.5522388,4165196392,81462.11567164179,94757
2021-09-13 15:00:00+00:00,3181.86,3203.88,3226.5,3175.0,1005.2199167000001,1039.0,284,8741040716131010,30010003.00704225,4310954659,80767.59507042253,75079
2021-09-13 16:00:00+00:00,3203.87,3210.3,3212.18,3186.15,593.21353753,807.0,282,8849249833820922,30008098.70212767,4372969030,70183.00709219858,47764
2021-09-13 17:00:00+00:00,3210.43,3221.98,3227.75,3200.0,1138.18532227,661.0,273,8931227014561443,30017383.33333335,4158470206,83558.12454212457,51790
2021-09-13 18:00:00+00:00,3221.55,3222.47,3234.09,3207.03,805.45123798,616.0,250,8844860839195524,30010191.52399998,3824246524,84370.86000000004,46548
2021-09-13 19:00:00+00:00,3222.47,3253.99,3259.08,3218.9,1004.8643061,667.0,317,8940399512378747,30013955.041009475,4885028031,79014.12933753943,55915
2021-09-13 20:00:00+00:00,3254.65,3289.47,3295.57,3254.65,1137.58231938,1028.0,257,9069250639674252,30013331.626459137,3984702240,89026.74708171203,49753
2021-09-13 21:00:00+00:00,3290.03,3277.71,3306.86,3264.24,1027.68281195,822.0,279,9023630708216663,30017527.297491025,4297880835,79617.32258064518,50341
2021-09-13 22:00:00+00:00,3277.08,3287.73,3301.08,3272.68,768.07986624,762.0,267,9070616830219192,30013492.940074895,4111859272,81672.41947565544,46941
2021-09-13 23:00:00+00:00,3288.82,3285.01,3300.59,3271.86,333.87383743,456.0,259,9109089345875689,30011420.65637066,4021860507,84366.03474903472,45405
2021-09-14 00:00:00+00:00,3285.01,3318.0,3335.73,3271.17,1159.72265244,1282.0,256,9032828055162383,30009953.76171876,3965133163,86023.49609374997,45756
2021-09-14 01:00:00+00:00,3318.01,3304.33,3336.41,3298.15,659.8865496000002,605.0,275,8909491082673215,30013102.03636364,4225400405,74910.76,50487
2021-09-14 02:00:00+00:00,3304.46,3286.34,3310.26,3283.22,578.2947166,458.0,269,8871074586387343,30025271.66171005,4119991617,80955.7955390334,56715
2021-09-14 03:00:00+00:00,3286.33,3289.31,3314.1,3285.01,4668.63702925,2527.0,251,8817888950347937,30008750.525896426,3926154613,83160.49003984059,47954
2021-09-14 04:00:00+00:00,3289.32,3276.33,3302.97,3275.26,992.95618785,992.0,265,8827818971649310,30011162.52452828,4098769242,79129.43018867921,48775
2021-09-14 05:00:00+00:00,3276.34,3286.31,3296.42,3276.03,175.74925575,239.0,267,8857542892805161,30014045.191011246,4093510228,72342.44569288389,47845
2021-09-14 06:00:00+00:00,3286.31,3319.0,3328.52,3282.49,514.25470344,821.0,279,8802321273119047,30013331.99283152,4307930232,78166.29749103947,53249
2021-09-14 07:00:00+00:00,3318.99,3312.69,3333.43,3302.0,1760.8650333,870.0,289,8910962792834043,30012161.44290657,4489205890,80726.69550173018,63203
2021-09-14 08:00:00+00:00,3314.0,3344.37,3356.11,3312.0,1994.84945861,1127.0,235,8875437046891687,30009721.16170211,3627416722,83711.25531914897,51743
2021-09-14 09:00:00+00:00,3344.38,3324.31,3360.01,3318.58,1068.83914826,716.0,271,8744807605232991,30015892.75645757,4182914138,71870.98892988934,57977
2021-09-14 10:00:00+00:00,3324.32,3342.84,3345.69,3324.31,730.09007401,375.0,296,8761422399743654,30010193.540540565,4528561495,68931.33783783787,62001
2021-09-14 11:00:00+00:00,3344.11,3330.67,3348.0,3317.58,436.82001805,427.0,289,8900011887213242,30009326.21107265,4499356334,66364.97923875433,55733
2021-09-14 12:00:00+00:00,3330.01,3353.62,3356.99,3292.94,1130.88269754,1067.0,277,9005670579347766,30011208.570397094,4308822668,73684.68592057764,53571
2021-09-14 13:00:00+00:00,3354.54,3338.46,3369.21,3336.32,929.90123273,865.0,255,8999047689194578,30006548.21568628,3945829645,78716.03529411768,50096
2021-09-14 14:00:00+00:00,3338.46,3345.94,3348.08,3322.19,902.09795433,667.0,264,8943701163704078,30011759.4090909,4071692188,73201.72727272725,51112
2021-09-14 15:00:00+00:00,3346.28,3388.98,3409.2,3344.77,4109.69765325,2497.0,267,8962094668475550,30014916.29588016,4138084240,81301.06367041195,53501
2021-09-14 16:00:00+00:00,3391.24,3373.5,3400.0,3373.06,1426.67642574,1113.0,248,8821310124613390,30014619.709677435,3904354311,79278.64516129032,45584
2021-09-14 17:00:00+00:00,3372.51,3381.62,3390.11,3364.29,969.82874206,721.0,266,8713764232007576,30012775.37218044,3984294661,78528.49248120308,49902
2021-09-14 18:00:00+00:00,3381.83,3356.96,3383.35,3341.8,980.2489257999999,1358.0,269,8737129706524795,30007185.420074344,4178692875,99150.61338289962,48490
2021-09-14 19:00:00+00:00,3356.99,3350.48,3367.31,3350.09,963.40716511,681.0,285,8846897364547003,30011099.81403508,4435328703,81534.596491228,49468
2021-09-14 20:00:00+00:00,3351.0,3377.76,3387.75,3350.68,449.57299942,781.0,275,8911533273761149,30014168.51636364,4284881491,72760.64000000004,45972
2021-09-14 21:00:00+00:00,3376.41,3350.7,3379.43,3332.0,1417.03487902,1043.0,266,8881514569541388,30011672.379699256,4049773579,79060.24436090227,47759
2021-09-14 22:00:00+00:00,3350.01,3423.0,3430.0,3342.05,1274.69720551,1343.0,284,8914287679897791,30007321.14084507,4322029894,81030.00704225349,49769
2021-09-14 23:00:00+00:00,3423.0,3435.07,3436.67,3408.66,805.33449336,780.0,263,8967405860707897,30021385.155893546,4104138069,79484.47528517114,44578
2021-09-15 00:00:00+00:00,3436.1,3406.14,3450.0,3406.14,515.56850339,803.0,296,8959602728805449,30014245.55743243,4512881374,80075.625,52921
2021-09-15 01:00:00+00:00,3405.45,3398.5,3422.06,3392.53,329.53126868,475.0,270,9082552960037377,30010522.30370371,4189722794,81827.51851851857,51195
2021-09-15 02:00:00+00:00,3398.5,3417.12,3422.25,3388.99,484.48668405,507.0,253,9040302737180384,30013198.30434782,3917095985,83885.86561264822,53163
2021-09-15 03:00:00+00:00,3416.94,3400.96,3416.94,3400.03,814.26101883,400.0,244,8944409985183661,30016856.88524589,3794945483,83778.38524590165,47750
2021-09-15 04:00:00+00:00,3400.96,3396.31,3408.77,3386.78,482.56988827,420.0,260,8816130080833824,30017801.68461538,3971635968,82697.08846153847,45897
2021-09-15 05:00:00+00:00,3396.3,3395.01,3400.62,3386.52,446.73720935,355.0,254,8762110566449389,30017876.77952756,3898477863,77677.92125984254,46491
2021-09-15 06:00:00+00:00,3395.0,3380.39,3396.82,3361.78,592.96087105,673.0,274,8781030681467712,30008231.64598541,4352149834,56018.237226277364,43285
2021-09-15 07:00:00+00:00,3381.42,3405.47,3409.16,3377.0,573.26163837,492.0,270,8752109431270888,30009110.192592602,4158726312,65980.42592592591,57884
2021-09-15 08:00:00+00:00,3405.57,3395.11,3412.64,3392.04,306.66855309,529.0,281,8802115096493862,30010111.08540925,4293269783,69786.72241992883,62364
2021-09-15 09:00:00+00:00,3396.23,3384.4,3407.4,3380.95,386.24677445,387.0,290,8933710614874742,30006864.4724138,4443867960,68176.92758620692,58051
2021-09-15 10:00:00+00:00,3386.25,3424.95,3435.91,3382.73,2861.28488249,1406.0,264,8940947213255292,30009986.000000004,4104691221,69633.81060606068,53604
2021-09-15 11:00:00+00:00,3425.2,3411.64,3425.2,3399.47,783.55154696,531.0,251,8928171478416045,30007469.20318725,3906895762,70221.55776892432,47679
2021-09-15 12:00:00+00:00,3410.68,3405.88,3443.39,3404.02,706.97566668,781.0,293,8866313991016569,30013995.57679181,4541936395,69821.53924914675,53288
2021-09-15 13:00:00+00:00,3405.87,3434.65,3441.0,3400.11,783.2996459,666.0,275,8948504384317284,30009262.538181826,4207895049,74496.66181818179,52226
2021-09-15 14:00:00+00:00,3434.65,3438.3,3447.92,3419.73,3330.08864037,2569.0,250,8862157119342971,30015226.279999986,3867148224,81432.37200000003,59057
2021-09-15 15:00:00+00:00,3436.61,3499.3,3508.77,3433.7,4873.11090063,3138.0,298,8934028208212805,30008649.96308724,4686056942,81756.25167785237,54249
2021-09-15 16:00:00+00:00,3499.66,3511.0,3539.4,3499.66,5302.59160926,2130.0,269,9001023174443535,30014047.334572487,4123065416,91966.45724907066,49814
2021-09-15 17:00:00+00:00,3510.99,3540.53,3555.0,3510.33,1293.13077041,1316.0,255,8987032354318002,30014012.560784306,4035437833,88590.64313725494,47860
2021-09-15 18:00:00+00:00,3541.2,3543.67,3549.89,3528.23,1012.96302413,1021.0,269,8980867624164385,30011430.19702601,4120352937,77848.81040892196,44878
2021-09-15 19:00:00+00:00,3543.67,3536.21,3547.8,3522.0,2240.85944664,1105.0,263,8951161775604485,30012139.387832686,4040622695,88768.33840304184,45669
2021-09-15 20:00:00+00:00,3536.79,3554.52,3573.5,3536.78,1710.15409839,1406.0,292,9021958754470632,30013335.907534264,4472501560,81506.93835616439,49866
2021-09-15 21:00:00+00:00,3554.51,3564.42,3580.53,3554.51,1402.33686575,999.0,262,9035830925986761,30013303.427480906,4060359056,72628.4618320611,41682
2021-09-15 22:00:00+00:00,3566.78,3596.45,3597.69,3557.93,847.99154018,987.0,255,8993299990074066,30013324.917647064,3920311670,78166.32156862755,44486
2021-09-15 23:00:00+00:00,3597.35,3614.81,3618.36,3577.65,1592.93419821,1424.0,266,8920653631183622,30008368.72556392,4084972263,86362.99624060151,44231
2021-09-16 00:00:00+00:00,3614.6,3581.36,3620.67,3578.45,1872.21161883,1608.0,256,8916080205129796,30013616.246093746,3987191693,92832.70312500004,47231
2021-09-16 01:00:00+00:00,3582.33,3592.15,3606.86,3581.43,636.16389914,606.0,257,8764535326131942,30014018.774319075,3974595914,98640.10116731524,45049
2021-09-16 02:00:00+00:00,3592.82,3587.01,3607.0,3583.49,964.50067711,661.0,284,8775806674012496,30012791.669014085,4367807236,93319.94366197183,58153
2021-09-16 03:00:00+00:00,3587.01,3545.44,3587.01,3527.55,3886.51061579,2102.0,281,8793846263967216,30015844.313167267,4287408521,90775.72953736657,50077
2021-09-16 04:00:00+00:00,3544.27,3652.0,3674.38,3541.94,3211.52962094,2052.0,267,8897683929876238,30008335.65917604,4162375537,92397.29962546816,47752
2021-09-16 05:00:00+00:00,3652.3,3629.96,3658.46,3628.93,586.9109714,727.0,268,8846336852992057,30013117.58208955,4101424052,83384.02238805969,48893
2021-09-16 06:00:00+00:00,3629.96,3631.68,3646.73,3629.7,353.26961141,426.0,268,8855426499374434,30017271.119403,4141901156,79624.52985074626,50316
2021-09-16 07:00:00+00:00,3631.68,3638.0,3645.71,3630.0,1054.48865287,403.0,283,8878129706185169,30006932.55477032,4381418721,80262.82332155482,63170
2021-09-16 08:00:00+00:00,3636.07,3625.0,3636.08,3601.01,1723.89102335,749.0,274,8906282836394105,30008121.48905109,4189597526,79866.01459854007,56229
2021-09-16 09:00:00+00:00,3625.01,3610.37,3633.87,3608.34,351.77898860000005,399.0,262,8924744629870631,30010058.71755724,4047369437,83205.8435114504,50351
2021-09-16 10:00:00+00:00,3610.36,3598.22,3615.12,3571.23,1472.7983068,913.0,254,8916632822036009,30007263.62992127,3912035019,80575.4173228346,49625
2021-09-16 11:00:00+00:00,3596.69,3620.06,3627.0,3587.49,605.56217114,476.0,274,8859167159172304,30010264.94160585,4230123438,82998.67518248175,51422
2021-09-16 12:00:00+00:00,3619.98,3629.33,3642.38,3600.0,1150.52832798,775.0,268,8872120348057284,30006557.0,4140967199,78956.29850746269,50909
2021-09-16 13:00:00+00:00,3629.32,3562.18,3644.38,3555.93,1230.35979028,1308.0,272,8869998827078686,30010444.97058822,4203687540,82793.37132352937,51167
2021-09-16 14:00:00+00:00,3562.22,3577.34,3587.9,3532.45,2425.14780234,1675.0,279,8905880985688485,30007975.72759857,4296229721,82279.03225806452,53414
2021-09-16 15:00:00+00:00,3577.65,3619.61,3630.66,3558.34,2137.89701503,1390.0,278,8901133844359793,30010850.161870517,4297056706,86001.41726618703,52877
2021-09-16 16:00:00+00:00,3619.61,3602.55,3634.4,3600.41,603.06509068,724.0,290,9071654627988424,30013433.47241379,4457523905,81683.86206896546,55759
2021-09-16 17:00:00+00:00,3603.19,3545.01,3614.94,3541.28,1343.0830414000004,1158.0,237,9070887351541112,30014832.67088607,3773774447,85049.28691983121,48223
2021-09-16 18:00:00+00:00,3549.03,3580.68,3580.68,3544.79,1315.74426202,868.0,294,9008110115547350,30013653.94557821,4524531179,78875.09523809524,56204
2021-09-16 19:00:00+00:00,3580.72,3566.34,3590.3,3566.34,368.1394432,582.0,252,9036421217729122,30007552.52380953,3907410089,79306.4523809524,41385
2021-09-16 20:00:00+00:00,3564.69,3497.28,3573.1,3485.0,7932.74520564,2750.0,261,9016868861208446,30008975.578544054,4042405653,91030.40613026822,49560
2021-09-16 21:00:00+00:00,3495.51,3558.17,3558.17,3494.84,713.10863079,1024.0,272,9010085203417740,30011202.547794104,4115843000,77065.08088235285,46347
2021-09-16 22:00:00+00:00,3550.28,3554.62,3555.74,3536.8,389.87443717,420.0,276,9007141495965588,30009869.42753623,4235544118,88615.52536231883,47375
2021-09-16 23:00:00+00:00,3555.23,3569.94,3575.66,3545.82,1358.22912752,704.0,285,9114594156196089,30010583.287719317,4393435123,88945.16140350877,52870
2021-09-17 00:00:00+00:00,3569.94,3538.18,3584.65,3538.18,698.08064917,987.0,271,9160550103276380,30010051.306273077,4147998655,81554.14760147607,49197
2021-09-17 01:00:00+00:00,3538.18,3589.8,3592.0,3530.48,897.10819364,965.0,267,9169814935143827,30004166.1423221,4155230291,90131.87265917604,50523
2021-09-17 02:00:00+00:00,3590.0,3558.67,3595.41,3558.66,716.45594125,470.0,287,9185994079916674,30012448.66898953,4442087457,92364.56794425088,59729
2021-09-17 03:00:00+00:00,3558.69,3564.34,3582.25,3552.43,440.75596532,516.0,254,9142951190510345,30011069.582677174,3896961766,87399.18110236224,49152
2021-09-17 04:00:00+00:00,3564.39,3578.81,3579.67,3546.5,547.84034596,537.0,267,9073676455861480,30008117.790262174,4107908836,84268.98876404487,50811
2021-09-17 05:00:00+00:00,3580.0,3562.08,3586.3,3551.0,416.32826678,397.0,254,9073093735167726,30011876.74409449,3949483543,80911.93700787402,53883
2021-09-17 06:00:00+00:00,3565.48,3569.0,3569.0,3536.98,1061.50840479,494.0,245,8928181995497737,30012072.020408176,3773406407,77671.11020408162,50447
2021-09-17 07:00:00+00:00,3568.76,3521.17,3573.31,3516.09,377.34162832,499.0,268,8833850916319403,30018579.145522386,4283991920,67790.2574626866,50079
2021-09-17 08:00:00+00:00,3520.69,3534.59,3534.66,3512.64,985.54766261,402.0,275,8824649564811537,30009581.41818182,4153764017,79730.81818181816,62802
2021-09-17 09:00:00+00:00,3534.58,3508.87,3543.26,3501.29,593.23646258,528.0,261,8792932949303323,30010885.639846746,3990318920,87051.09961685825,49072
2021-09-17 10:00:00+00:00,3506.0,3464.43,3520.16,3431.88,2358.69854462,1764.0,264,8786572822656074,30009873.07575756,4085165141,77148.60984848488,49401
2021-09-17 11:00:00+00:00,3459.86,3450.08,3478.83,3423.74,1378.19561706,1363.0,260,8751543882790739,30016578.676923074,3990837325,75656.01923076926,50167
2021-09-17 12:00:00+00:00,3449.01,3455.9,3455.9,3405.34,4320.14362311,1703.0,249,8683471864009261,30010233.91566265,3864576439,73583.40562248997,47954
2021-09-17 13:00:00+00:00,3456.06,3453.0,3468.5,3431.0,4932.40145499,1374.0,268,8526914787928605,30010599.384328377,4113251065,75569.11194029845,49885
2021-09-17 14:00:00+00:00,3450.06,3476.01,3480.69,3448.3,878.88456161,872.0,306,8651780354403275,30009377.532679737,4731215649,77584.84313725491,55162
